feature,importance_mean,importance_std,dataset,model
WashinRate_map_inverse_difference_normalized_tumor,0.0,0.0,ALL_IMG,SVM
WashinRate_map_inverse_difference_is_homom_tumor,0.0,0.0,ALL_IMG,SVM
WashinRate_map_information_measure_correlation2_tumor,0.0,0.0,ALL_IMG,SVM
WashinRate_map_information_measure_correlation1_tumor,0.0,0.0,ALL_IMG,SVM
WashinRate_map_difference_entropy_tumor,0.0,0.0,ALL_IMG,SVM
WashinRate_map_sum_entropy_tumor,0.0,0.0,ALL_IMG,SVM
WashinRate_map_sum_variance__tumor,0.0,0.0,ALL_IMG,SVM
WashinRate_map_sum_average_tumor,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Sum_of_Squares_variance_tumor,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Homogeneity2_tumor,0.0,0.0,ALL_IMG,SVM
Sum_of_Squares_variance_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Homogeneity1_tumor,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Entropy_tumor,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Energy_tumor,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Dissimilarity_tumor,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Cluster_Shade_tumor,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Cluster_Prominence_tumor,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Correlation2_tumor,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Correlation1_tumor,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Contrast_tumor,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Autocorrelation_tumor,0.0,0.0,ALL_IMG,SVM
PE_map_kurtosis_tumor,0.0,0.0,ALL_IMG,SVM
PE_map_skewness_tumor,0.0,0.0,ALL_IMG,SVM
PE_map_std_dev_tumor,0.0,0.0,ALL_IMG,SVM
PE_map_mean_tumor,0.0,0.0,ALL_IMG,SVM
SER_Total_tissue_vol_cu_mm_T1,0.0,0.0,ALL_IMG,SVM
SER_Partial_tissue_vol_cu_mm_T1,0.0,0.0,ALL_IMG,SVM
SER_Washout_tissue_vol_cu_mm_T1,0.0,0.0,ALL_IMG,SVM
Peak_SER_tissue_T1,0.0,0.0,ALL_IMG,SVM
PE_map_Contrast_tissue_T1,0.0,0.0,ALL_IMG,SVM
PE_map_Autocorrelation_tissue_T1,0.0,0.0,ALL_IMG,SVM
SER_map_kurtosis_tissue_T1,0.0,0.0,ALL_IMG,SVM
SER_map_skewness_tissue_T1,0.0,0.0,ALL_IMG,SVM
SER_map_std_dev_tissue_T1,0.0,0.0,ALL_IMG,SVM
SER_map_mean_tissue_T1,0.0,0.0,ALL_IMG,SVM
SER_map_inverse_difference_moment_normalized_tissue_T1,0.0,0.0,ALL_IMG,SVM
SER_map_inverse_difference_normalized_tissue_T1,0.0,0.0,ALL_IMG,SVM
SER_map_inverse_difference_is_homom_tissue_T1,0.0,0.0,ALL_IMG,SVM
SER_map_information_measure_correlation2_tissue_T1,0.0,0.0,ALL_IMG,SVM
SER_map_information_measure_correlation1_tissue_T1,0.0,0.0,ALL_IMG,SVM
SER_map_difference_entropy_tissue_T1,0.0,0.0,ALL_IMG,SVM
SER_map_sum_entropy_tissue_T1,0.0,0.0,ALL_IMG,SVM
SER_map_sum_variance__tissue_T1,0.0,0.0,ALL_IMG,SVM
SER_map_sum_average_tissue_T1,0.0,0.0,ALL_IMG,SVM
SER_map_Sum_of_Squares_variance_tissue_T1,0.0,0.0,ALL_IMG,SVM
SER_map_Max_Probability_tissue_T1,0.0,0.0,ALL_IMG,SVM
SER_map_Homogeneity2_tissue_T1,0.0,0.0,ALL_IMG,SVM
SER_map_Homogeneity1_tissue_T1,0.0,0.0,ALL_IMG,SVM
SER_map_Entropy_tissue_T1,0.0,0.0,ALL_IMG,SVM
SER_map_Energy_tissue_T1,0.0,0.0,ALL_IMG,SVM
SER_map_Dissimilarity_tissue_T1,0.0,0.0,ALL_IMG,SVM
SER_map_Cluster_Shade_tissue_T1,0.0,0.0,ALL_IMG,SVM
SER_map_Cluster_Prominence_tissue_T1,0.0,0.0,ALL_IMG,SVM
SER_map_Correlation2_tissue_T1,0.0,0.0,ALL_IMG,SVM
SER_map_Correlation1_tissue_T1,0.0,0.0,ALL_IMG,SVM
SER_map_Contrast_tissue_T1,0.0,0.0,ALL_IMG,SVM
SER_map_Autocorrelation_tissue_T1,0.0,0.0,ALL_IMG,SVM
Peak_PE_tissue_T1,0.0,0.0,ALL_IMG,SVM
PE_map_inverse_difference_moment_normalized_tumor,0.0,0.0,ALL_IMG,SVM
PE_map_inverse_difference_normalized_tumor,0.0,0.0,ALL_IMG,SVM
PE_map_inverse_difference_is_homom_tumor,0.0,0.0,ALL_IMG,SVM
SER_map_Sum_of_Squares_variance_tumor,0.0,0.0,ALL_IMG,SVM
SER_map_Homogeneity2_tumor,0.0,0.0,ALL_IMG,SVM
SER_map_Homogeneity1_tumor,0.0,0.0,ALL_IMG,SVM
SER_map_Entropy_tumor,0.0,0.0,ALL_IMG,SVM
SER_map_Energy_tumor,0.0,0.0,ALL_IMG,SVM
SER_map_Dissimilarity_tumor,0.0,0.0,ALL_IMG,SVM
SER_map_Cluster_Shade_tumor,0.0,0.0,ALL_IMG,SVM
SER_map_Cluster_Prominence_tumor,0.0,0.0,ALL_IMG,SVM
SER_map_Correlation2_tumor,0.0,0.0,ALL_IMG,SVM
SER_map_Correlation1_tumor,0.0,0.0,ALL_IMG,SVM
SER_map_Contrast_tumor,0.0,0.0,ALL_IMG,SVM
SER_map_Autocorrelation_tumor,0.0,0.0,ALL_IMG,SVM
Peak_PE_tumor,0.0,0.0,ALL_IMG,SVM
Peak_SER_tumor,0.0,0.0,ALL_IMG,SVM
SER_Washout_tumor_vol_cu_mm,0.0,0.0,ALL_IMG,SVM
SER_Partial_tumor_vol_cu_mm,0.0,0.0,ALL_IMG,SVM
SER_Total_tumor_vol_cu_mm,0.0,0.0,ALL_IMG,SVM
Variance_of_RGH_values_Tumor,0.0,0.0,ALL_IMG,SVM
Variance_of_Margin_Gradient_Tumor,0.0,0.0,ALL_IMG,SVM
Margin_Gradient_Tumor,0.0,0.0,ALL_IMG,SVM
Change_in_variance_of_Uptake_Tumor,0.0,0.0,ALL_IMG,SVM
Variance_of_Uptake_Tumor,0.0,0.0,ALL_IMG,SVM
inverse_difference_moment_normalized_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
inverse_difference_normalized_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
inverse_difference_is_homom_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
information_measure_correlation2_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
information_measure_correlation1_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
difference_entropy_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
sum_entropy_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
sum_variance__tissue_PostCon,0.0,0.0,ALL_IMG,SVM
SER_map_Max_Probability_tumor,0.0,0.0,ALL_IMG,SVM
SER_map_sum_average_tumor,0.0,0.0,ALL_IMG,SVM
PE_map_information_measure_correlation2_tumor,0.0,0.0,ALL_IMG,SVM
SER_map_sum_variance__tumor,0.0,0.0,ALL_IMG,SVM
PE_map_information_measure_correlation1_tumor,0.0,0.0,ALL_IMG,SVM
PE_map_difference_entropy_tumor,0.0,0.0,ALL_IMG,SVM
PE_map_sum_entropy_tumor,0.0,0.0,ALL_IMG,SVM
PE_map_sum_variance__tumor,0.0,0.0,ALL_IMG,SVM
PE_map_sum_average_tumor,0.0,0.0,ALL_IMG,SVM
PE_map_Sum_of_Squares_variance_tumor,0.0,0.0,ALL_IMG,SVM
PE_map_Max_Probability_tumor,0.0,0.0,ALL_IMG,SVM
PE_map_Homogeneity2_tumor,0.0,0.0,ALL_IMG,SVM
PE_map_Homogeneity1_tumor,0.0,0.0,ALL_IMG,SVM
PE_map_Entropy_tumor,0.0,0.0,ALL_IMG,SVM
PE_map_Energy_tumor,0.0,0.0,ALL_IMG,SVM
PE_map_Dissimilarity_tumor,0.0,0.0,ALL_IMG,SVM
PE_map_Cluster_Shade_tumor,0.0,0.0,ALL_IMG,SVM
PE_map_Cluster_Prominence_tumor,0.0,0.0,ALL_IMG,SVM
PE_map_Correlation2_tumor,0.0,0.0,ALL_IMG,SVM
PE_map_Correlation1_tumor,0.0,0.0,ALL_IMG,SVM
PE_map_Contrast_tumor,0.0,0.0,ALL_IMG,SVM
PE_map_Autocorrelation_tumor,0.0,0.0,ALL_IMG,SVM
SER_map_kurtosis_tumor,0.0,0.0,ALL_IMG,SVM
SER_map_skewness_tumor,0.0,0.0,ALL_IMG,SVM
SER_map_std_dev_tumor,0.0,0.0,ALL_IMG,SVM
SER_map_mean_tumor,0.0,0.0,ALL_IMG,SVM
SER_map_inverse_difference_moment_normalized_tumor,0.0,0.0,ALL_IMG,SVM
SER_map_inverse_difference_normalized_tumor,0.0,0.0,ALL_IMG,SVM
SER_map_inverse_difference_is_homom_tumor,0.0,0.0,ALL_IMG,SVM
SER_map_information_measure_correlation2_tumor,0.0,0.0,ALL_IMG,SVM
SER_map_information_measure_correlation1_tumor,0.0,0.0,ALL_IMG,SVM
SER_map_difference_entropy_tumor,0.0,0.0,ALL_IMG,SVM
SER_map_sum_entropy_tumor,0.0,0.0,ALL_IMG,SVM
PE_map_Correlation1_tissue_T1,0.0,0.0,ALL_IMG,SVM
PE_map_Correlation2_tissue_T1,0.0,0.0,ALL_IMG,SVM
PE_map_Cluster_Prominence_tissue_T1,0.0,0.0,ALL_IMG,SVM
PE_map_inverse_difference_is_homom_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
PE_map_information_measure_correlation1_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
PE_map_difference_entropy_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
PE_map_sum_entropy_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
PE_map_sum_variance__tissue_PostCon,0.0,0.0,ALL_IMG,SVM
PE_map_sum_average_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
PE_map_Sum_of_Squares_variance_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
PE_map_Max_Probability_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
PE_map_Homogeneity2_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
PE_map_Homogeneity1_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
PE_map_Entropy_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
PE_map_Energy_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
PE_map_Dissimilarity_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
PE_map_Cluster_Shade_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
PE_map_Cluster_Prominence_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
PE_map_Correlation2_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
PE_map_Correlation1_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
PE_map_Contrast_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
PE_map_Autocorrelation_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
SER_map_kurtosis_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
SER_map_skewness_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
SER_map_std_dev_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
SER_map_mean_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
SER_map_inverse_difference_moment_normalized_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
SER_map_inverse_difference_normalized_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
SER_map_inverse_difference_is_homom_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
SER_map_information_measure_correlation2_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
SER_map_information_measure_correlation1_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
SER_map_difference_entropy_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
SER_map_sum_entropy_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
PE_map_information_measure_correlation2_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
PE_map_inverse_difference_normalized_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
SER_map_sum_average_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
PE_map_inverse_difference_moment_normalized_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
WashinRate_map_skewness_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
WashinRate_map_std_dev_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
WashinRate_map_mean_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
WashinRate_map_inverse_difference_moment_normalized_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
WashinRate_map_inverse_difference_normalized_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
WashinRate_map_inverse_difference_is_homom_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
WashinRate_map_information_measure_correlation2_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
WashinRate_map_information_measure_correlation1_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
WashinRate_map_difference_entropy_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
WashinRate_map_sum_entropy_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
WashinRate_map_sum_variance__tissue_PostCon,0.0,0.0,ALL_IMG,SVM
WashinRate_map_sum_average_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Sum_of_Squares_variance_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Max_Probability_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Homogeneity2_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Homogeneity1_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Entropy_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Energy_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Dissimilarity_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Cluster_Shade_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Cluster_Prominence_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Correlation2_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Correlation1_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Contrast_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Autocorrelation_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
PE_map_kurtosis_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
PE_map_skewness_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
PE_map_std_dev_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
PE_map_mean_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
SER_map_sum_variance__tissue_PostCon,0.0,0.0,ALL_IMG,SVM
SER_map_Sum_of_Squares_variance_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
PE_map_Cluster_Shade_tissue_T1,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Homogeneity2_tissue_T1,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Entropy_tissue_T1,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Energy_tissue_T1,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Dissimilarity_tissue_T1,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Cluster_Shade_tissue_T1,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Cluster_Prominence_tissue_T1,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Correlation2_tissue_T1,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Correlation1_tissue_T1,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Contrast_tissue_T1,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Autocorrelation_tissue_T1,0.0,0.0,ALL_IMG,SVM
PE_map_kurtosis_tissue_T1,0.0,0.0,ALL_IMG,SVM
PE_map_skewness_tissue_T1,0.0,0.0,ALL_IMG,SVM
PE_map_std_dev_tissue_T1,0.0,0.0,ALL_IMG,SVM
PE_map_mean_tissue_T1,0.0,0.0,ALL_IMG,SVM
PE_map_inverse_difference_moment_normalized_tissue_T1,0.0,0.0,ALL_IMG,SVM
PE_map_inverse_difference_normalized_tissue_T1,0.0,0.0,ALL_IMG,SVM
PE_map_inverse_difference_is_homom_tissue_T1,0.0,0.0,ALL_IMG,SVM
PE_map_information_measure_correlation2_tissue_T1,0.0,0.0,ALL_IMG,SVM
PE_map_information_measure_correlation1_tissue_T1,0.0,0.0,ALL_IMG,SVM
PE_map_difference_entropy_tissue_T1,0.0,0.0,ALL_IMG,SVM
PE_map_sum_entropy_tissue_T1,0.0,0.0,ALL_IMG,SVM
PE_map_sum_variance__tissue_T1,0.0,0.0,ALL_IMG,SVM
PE_map_sum_average_tissue_T1,0.0,0.0,ALL_IMG,SVM
PE_map_Sum_of_Squares_variance_tissue_T1,0.0,0.0,ALL_IMG,SVM
PE_map_Max_Probability_tissue_T1,0.0,0.0,ALL_IMG,SVM
PE_map_Homogeneity2_tissue_T1,0.0,0.0,ALL_IMG,SVM
PE_map_Homogeneity1_tissue_T1,0.0,0.0,ALL_IMG,SVM
PE_map_Entropy_tissue_T1,0.0,0.0,ALL_IMG,SVM
PE_map_Energy_tissue_T1,0.0,0.0,ALL_IMG,SVM
PE_map_Dissimilarity_tissue_T1,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Homogeneity1_tissue_T1,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Max_Probability_tissue_T1,0.0,0.0,ALL_IMG,SVM
SER_map_Max_Probability_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
WashinRate_map_Sum_of_Squares_variance_tissue_T1,0.0,0.0,ALL_IMG,SVM
SER_map_Homogeneity2_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
SER_map_Homogeneity1_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
SER_map_Entropy_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
SER_map_Energy_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
SER_map_Dissimilarity_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
SER_map_Cluster_Shade_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
SER_map_Cluster_Prominence_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
SER_map_Correlation2_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
SER_map_Correlation1_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
SER_map_Contrast_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
SER_map_Autocorrelation_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
Peak_PE_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
Peak_SER_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
SER_Washout_tissue_vol_cu_mm_PostCon,0.0,0.0,ALL_IMG,SVM
SER_Partial_tissue_vol_cu_mm_PostCon,0.0,0.0,ALL_IMG,SVM
SER_Total_tissue_vol_cu_mm_PostCon,0.0,0.0,ALL_IMG,SVM
WashinRate_map_kurtosis_tissue_T1,0.0,0.0,ALL_IMG,SVM
WashinRate_map_skewness_tissue_T1,0.0,0.0,ALL_IMG,SVM
WashinRate_map_std_dev_tissue_T1,0.0,0.0,ALL_IMG,SVM
WashinRate_map_mean_tissue_T1,0.0,0.0,ALL_IMG,SVM
WashinRate_map_inverse_difference_moment_normalized_tissue_T1,0.0,0.0,ALL_IMG,SVM
WashinRate_map_inverse_difference_normalized_tissue_T1,0.0,0.0,ALL_IMG,SVM
WashinRate_map_inverse_difference_is_homom_tissue_T1,0.0,0.0,ALL_IMG,SVM
WashinRate_map_information_measure_correlation2_tissue_T1,0.0,0.0,ALL_IMG,SVM
WashinRate_map_information_measure_correlation1_tissue_T1,0.0,0.0,ALL_IMG,SVM
WashinRate_map_difference_entropy_tissue_T1,0.0,0.0,ALL_IMG,SVM
WashinRate_map_sum_entropy_tissue_T1,0.0,0.0,ALL_IMG,SVM
WashinRate_map_sum_variance__tissue_T1,0.0,0.0,ALL_IMG,SVM
WashinRate_map_sum_average_tissue_T1,0.0,0.0,ALL_IMG,SVM
sum_average_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
Max_Probability_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
"F1_DT_POSTCON (T11=0.05,T12=0.1)",0.0,0.0,ALL_IMG,SVM
Ratio_Tissue_vol_enhancing_more_than_30percent_from_PostCon_to_Breast_Vol,0.0,0.0,ALL_IMG,SVM
Ratio_Tissue_vol_enhancing_more_than_60percent_from_PostCon_to_Tissue_Vol,0.0,0.0,ALL_IMG,SVM
Ratio_Tissue_vol_enhancing_more_than_50percent_from_PostCon_to_Tissue_Vol,0.0,0.0,ALL_IMG,SVM
Ratio_Tissue_vol_enhancing_more_than_40percent_from_PostCon_to_Tissue_Vol,0.0,0.0,ALL_IMG,SVM
Ratio_Tissue_vol_enhancing_more_than_30percent_from_PostCon_to_Tissue_Vol,0.0,0.0,ALL_IMG,SVM
Ratio_Tissue_vol_enhancing_more_than_20percent_from_PostCon_to_Tissue_Vol,0.0,0.0,ALL_IMG,SVM
Ratio_Tissue_vol_enhancing_more_than_10percent_from_PostCon_to_Tissue_Vol,0.0,0.0,ALL_IMG,SVM
Ratio_Tissue_vol_enhancing_more_than_0percent_from_PostCon_to_Tissue_Vol,0.0,0.0,ALL_IMG,SVM
Ratio_Tissue_vol_enhancing_more_than_100percent_from_PostCon_to_Breast_Vol,0.0,0.0,ALL_IMG,SVM
Ratio_Tissue_vol_enhancing_more_than_90percent_from_PostCon_to_Breast_Vol,0.0,0.0,ALL_IMG,SVM
Ratio_Tissue_vol_enhancing_more_than_80percent_from_PostCon_to_Breast_Vol,0.0,0.0,ALL_IMG,SVM
Ratio_Tissue_vol_enhancing_more_than_70percent_from_PostCon_to_Breast_Vol,0.0,0.0,ALL_IMG,SVM
Ratio_Tissue_vol_enhancing_more_than_60percent_from_PostCon_to_Breast_Vol,0.0,0.0,ALL_IMG,SVM
Ratio_Tissue_vol_enhancing_more_than_50percent_from_PostCon_to_Breast_Vol,0.0,0.0,ALL_IMG,SVM
Ratio_Tissue_vol_enhancing_more_than_40percent_from_PostCon_to_Breast_Vol,0.0,0.0,ALL_IMG,SVM
Ratio_Tissue_vol_enhancing_more_than_20percent_from_PostCon_to_Breast_Vol,0.0,0.0,ALL_IMG,SVM
Homogeneity2_tissue_PostCon,0.0,0.0,ALL_IMG,SVM
Ratio_Tissue_vol_enhancing_more_than_10percent_from_PostCon_to_Breast_Vol,0.0,0.0,ALL_IMG,SVM
Ratio_Tissue_vol_enhancing_more_than_0percent_from_PostCon_to_Breast_Vol,0.0,0.0,ALL_IMG,SVM
tissueVol_PostCon,0.0,0.0,ALL_IMG,SVM
breastDensity_T1,0.0,0.0,ALL_IMG,SVM
Ratio_Tissue_vol_enhancing_more_than_100percent_from_T1_to_Tissue_Vol,0.0,0.0,ALL_IMG,SVM
Ratio_Tissue_vol_enhancing_more_than_90percent_from_T1_to_Tissue_Vol,0.0,0.0,ALL_IMG,SVM
Ratio_Tissue_vol_enhancing_more_than_80percent_from_T1_to_Tissue_Vol,0.0,0.0,ALL_IMG,SVM
Ratio_Tissue_vol_enhancing_more_than_70percent_from_T1_to_Tissue_Vol,0.0,0.0,ALL_IMG,SVM
Ratio_Tissue_vol_enhancing_more_than_60percent_from_T1_to_Tissue_Vol,0.0,0.0,ALL_IMG,SVM
Ratio_Tissue_vol_enhancing_more_than_50percent_from_T1_to_Tissue_Vol,0.0,0.0,ALL_IMG,SVM
Ratio_Tissue_vol_enhancing_more_than_40percent_from_T1_to_Tissue_Vol,0.0,0.0,ALL_IMG,SVM
Ratio_Tissue_vol_enhancing_more_than_30percent_from_T1_to_Tissue_Vol,0.0,0.0,ALL_IMG,SVM
Ratio_Tissue_vol_enhancing_more_than_20percent_from_T1_to_Tissue_Vol,0.0,0.0,ALL_IMG,SVM
Ratio_Tissue_vol_enhancing_more_than_10percent_from_T1_to_Tissue_Vol,0.0,0.0,ALL_IMG,SVM
Ratio_Tissue_vol_enhancing_more_than_70percent_from_PostCon_to_Tissue_Vol,0.0,0.0,ALL_IMG,SVM
Ratio_Tissue_vol_enhancing_more_than_80percent_from_PostCon_to_Tissue_Vol,0.0,0.0,ALL_IMG,SVM
Ratio_Tissue_vol_enhancing_more_than_90percent_from_PostCon_to_Tissue_Vol,0.0,0.0,ALL_IMG,SVM
Ratio_Tissue_vol_enhancing_more_than_100percent_from_PostCon_to_Tissue_Vol,0.0,0.0,ALL_IMG,SVM
Grouping_based_variance_of_peak_enhancement_slope_2D_tumorSlice_Group_2,0.0,0.0,ALL_IMG,SVM
Grouping_based_variance_of_peak_enhancement_slope_2D_tumorSlice_Group_1,0.0,0.0,ALL_IMG,SVM
Grouping_based_mean_of_peak_enhancement_slope_2D_tumorSlice_Group_3,0.0,0.0,ALL_IMG,SVM
Grouping_based_mean_of_peak_enhancement_slope_2D_tumorSlice_Group_2,0.0,0.0,ALL_IMG,SVM
Grouping_based_mean_of_peak_enhancement_slope_2D_tumorSlice_Group_1,0.0,0.0,ALL_IMG,SVM
Grouping_based_proportion_of_tumor_voxels_3D_tumor_Group_3,0.0,0.0,ALL_IMG,SVM
Grouping_based_proportion_of_tumor_voxels_3D_tumor_Group_2,0.0,0.0,ALL_IMG,SVM
Grouping_based_proportion_of_tumor_voxels_3D_tumor_Group_1,0.0,0.0,ALL_IMG,SVM
Grouping_based_variance_of_washout_slope_3D_tumor_Group_2,0.0,0.0,ALL_IMG,SVM
Grouping_based_variance_of_washout_slope_3D_tumor_Group_1,0.0,0.0,ALL_IMG,SVM
Grouping_based_mean_of_washout_slope_3D_tumor_Group_2,0.0,0.0,ALL_IMG,SVM
Grouping_based_mean_of_washout_slope_3D_tumor_Group_1,0.0,0.0,ALL_IMG,SVM
Grouping_based_variance_of_washin_slope_3D_tumor_Group_3,0.0,0.0,ALL_IMG,SVM
Grouping_based_variance_of_washin_slope_3D_tumor_Group_2,0.0,0.0,ALL_IMG,SVM
Grouping_based_variance_of_washin_slope_3D_tumor_Group_1,0.0,0.0,ALL_IMG,SVM
Grouping_based_mean_of_washin_slope_3D_tumor_Group_3,0.0,0.0,ALL_IMG,SVM
Grouping_based_mean_of_washin_slope_3D_tumor_Group_2,0.0,0.0,ALL_IMG,SVM
Grouping_based_mean_of_washin_slope_3D_tumor_Group_1,0.0,0.0,ALL_IMG,SVM
Grouping_based_variance_of_peak_enhancement_slope_3D_tumor_Group_3,0.0,0.0,ALL_IMG,SVM
Grouping_based_variance_of_peak_enhancement_slope_3D_tumor_Group_2,0.0,0.0,ALL_IMG,SVM
Grouping_based_variance_of_peak_enhancement_slope_3D_tumor_Group_1,0.0,0.0,ALL_IMG,SVM
Grouping_based_mean_of_peak_enhancement_slope_3D_tumor_Group_3,0.0,0.0,ALL_IMG,SVM
Grouping_based_mean_of_peak_enhancement_slope_3D_tumor_Group_2,0.0,0.0,ALL_IMG,SVM
Grouping_based_mean_of_peak_enhancement_slope_3D_tumor_Group_1,0.0,0.0,ALL_IMG,SVM
Enhancement_variance_decreasing_rate_Tumor,0.0,0.0,ALL_IMG,SVM
Enhancement_variance_increasing_rate_Tumor,0.0,0.0,ALL_IMG,SVM
Peak_location_of_enhancement_variance_dynamics_Tumor,0.0,0.0,ALL_IMG,SVM
Maximum_variance_of_enhancement_Tumor,0.0,0.0,ALL_IMG,SVM
breastDensity_PostCon,0.0,0.0,ALL_IMG,SVM
