Unnamed: 0,Grouping_based_variance_of_peak_enhancement_slope_3D_tissue_T1_Group_1,Grouping_based_variance_of_peak_enhancement_slope_3D_tissue_T1_Group_2,Grouping_based_variance_of_peak_enhancement_slope_3D_tissue_T1_Group_3,Grouping_based_variance_of_washin_slope_3D_tissue_T1_Group_1,Grouping_based_variance_of_washin_slope_3D_tissue_T1_Group_2,Grouping_based_variance_of_washin_slope_3D_tissue_T1_Group_3,Grouping_based_variance_of_washout_slope_3D_tissue_T1_Group_1,Grouping_based_variance_of_washout_slope_3D_tissue_T1_Group_2,Grouping_based_variance_of_peak_enhancement_slope_3D_tissue_PostCon_Group_1,Grouping_based_variance_of_peak_enhancement_slope_3D_tissue_PostCon_Group_2,Grouping_based_variance_of_peak_enhancement_slope_3D_tissue_PostCon_Group_3,Grouping_based_variance_of_washin_slope_3D_tissue_PostCon_Group_1,Grouping_based_variance_of_washin_slope_3D_tissue_PostCon_Group_2,Grouping_based_variance_of_washin_slope_3D_tissue_PostCon_Group_3,Grouping_based_variance_of_washout_slope_3D_tissue_PostCon_Group_1,Grouping_based_variance_of_washout_slope_3D_tissue_PostCon_Group_2,SER_map_std_dev_tissue_T1,SER_map_skewness_tissue_T1,SER_map_kurtosis_tissue_T1,PE_map_std_dev_tissue_T1,PE_map_skewness_tissue_T1,PE_map_kurtosis_tissue_T1,WashinRate_map_std_dev_tissue_T1,WashinRate_map_skewness_tissue_T1,WashinRate_map_kurtosis_tissue_T1,SER_map_std_dev_tissue_PostCon,SER_map_skewness_tissue_PostCon,SER_map_kurtosis_tissue_PostCon,PE_map_std_dev_tissue_PostCon,PE_map_skewness_tissue_PostCon,PE_map_kurtosis_tissue_PostCon,WashinRate_map_std_dev_tissue_PostCon,WashinRate_map_skewness_tissue_PostCon,WashinRate_map_kurtosis_tissue_PostCon
-1.6935983336161424,-0.07962104823142455,0.1909452063978283,0.1588664894034309,-0.07962104823142455,0.09059451714638132,-0.03705831897316155,-0.11651646860429665,-0.14138855657994925,-0.2633699874490665,-0.19542396988953298,-0.14265760152787363,-0.2633699874490665,-0.2166825279496622,-0.1884235830348078,-0.2972315986822467,-0.3182399769255329,0.8402516309647743,0.20173300257690518,0.11564160619103876,0.4123130307600062,0.5429377874645093,0.10896417727950843,0.028549450337843778,-0.39043770535996825,-0.1737715060024159,1.083583851825459,0.8326519182638585,-0.06882886252735636,0.02467785440406728,-0.023695498245418924,-0.2016325209402663,0.15746547747828768,-0.7829024204651684,-0.08215778335333325
-1.6898393980003832,-0.03388000564084044,-0.05772309711838007,-0.27274232740937376,-0.03388000564084044,0.1397333451380618,-0.10174437384539133,0.17601271624257564,-0.10650574932140004,-0.23400375474098634,-0.3251235859279335,-0.32878204439277536,-0.23400375474098634,-0.31194882967277393,-0.3330018043683015,-0.11299792899422355,-0.18439329025131587,-0.09203471646286399,-2.0248279346616345,2.0295930925276924,0.04209607908142537,0.45725620722169136,0.054352349056276436,1.0160260652539235,0.13452075804606115,-0.0801365940528717,-0.0858508402779436,-1.2528118713795486,3.4596325548111233,-0.5242687784399002,0.42528229484114816,0.21663750062480056,1.168021929337879,0.17358466995929367,-0.08213477874108611
-1.686080462384624,0.5234509852595122,-0.0839311494649291,1.5009675437897791,0.5234509852595122,0.10647160280398506,2.494946736852912,1.5354741369533,0.19810610583832258,1.7977423167949182,-0.11291375215191164,-0.2797619165678228,1.7977423167949182,-0.05540584512214581,-0.26305221958823005,3.161306676832814,0.3058397279976477,1.6814681994831728,-2.359440150039054,3.5397674612234615,0.6882553957292092,0.6682036940791551,0.1849793091038836,1.2650009939426305,-0.686487925227686,-0.25571460251472317,2.5292653873192035,-1.2930858079878733,0.30358770203498797,1.2580882298367166,0.4421817237648187,-0.020517816346400652,0.9908108157610898,-1.0389676982662828,-0.08216133276631846
-1.682321526768865,-0.6164642312708648,-0.8530259051330508,-0.717804980675781,-0.6164642312708648,-0.8696189229343673,-0.7533110444753509,-0.5976253513480614,-0.847274793633831,-0.42001734632254195,-0.37943950616027416,-0.33155919773901754,-0.42001734632254195,-0.3776119897491616,-0.33696468108975597,-0.42263697691337887,-0.397047583661203,-1.249112063089592,-0.0072126763833467705,-0.7506728643523659,-1.3701414599673212,-1.2032182822832636,-0.5652580397388819,-0.9672222847634872,-0.7823579298914779,-0.19928975453286257,-1.0880326852186148,-0.043120780631495104,-0.5473140694176026,-0.9166901041516557,-1.09221121856021,-0.5231597551477157,-0.927162212093043,-0.3747337654775963,-0.0821410367354149
-1.6785625911531057,-0.5262648574212657,-0.7318658255721624,-0.6892121942018846,-0.5262648574212657,-0.7158495663167268,-0.7114515297528726,-0.4426072417924859,-0.6842120510334154,-0.40761289839779186,-0.36176686543748987,-0.33433783078477514,-0.40761289839779186,-0.35624732480767135,-0.3409296692778937,-0.40323055052307677,-0.3420354691001757,-1.3800594389202578,0.009753244733344402,-0.7198457994357963,-0.8567731129344034,-0.7705875063404816,-0.5410767772829851,-0.9472250563263407,0.4320708797421952,-0.036401074764691316,-1.2786806894817389,0.03204757677332448,-0.5309994831121775,-0.7936673482953219,-0.318096231571473,-0.3539265919792959,-0.9529558168285736,1.0296852311463658,-0.08211080007654317
-1.6748036555373464,-0.008816813654053148,-0.26304410647597776,-0.17767758411617737,-0.008816813654053148,-0.35561298820510523,-0.3142002139185315,-0.09319877069592916,0.061303299992090554,-0.13867357035510655,-0.31579338364992576,-0.19095140659311036,-0.13867357035510655,-0.33418218772845815,-0.22718723208937927,-0.30750648344043535,-0.3461842294959976,0.45904573916482094,0.21952082779700868,-0.447382637081705,0.039887186339708676,-0.25030556405581916,-0.34361370158417354,1.3046761407437375,3.412543097199251,2.3205893488954255,0.25040643220864783,0.4216742752325932,-0.3467335130327701,-0.09882030423796155,0.005596567673137839,-0.1950486402811678,1.4994657594996326,4.107122367725254,-0.08186307551050281
-1.6710447199215872,-0.6132445377390516,-0.8546507947290037,-0.7171614667129735,-0.6132445377390516,-0.8716811387124513,-0.752368947340996,-0.5942170157243106,-0.8429266564987132,-0.41833447843256766,-0.3770521815741581,-0.33086015889003717,-0.41833447843256766,-0.374725924746822,-0.3359671831353256,-0.423389341905783,-0.39865839932434954,-1.405087531134054,0.04847119362392008,-0.7781583782891633,-1.3344391662641018,-1.192833131151065,-0.577814025256995,-1.0128338941700052,-0.26597682393773237,-0.12004126023460733,-1.30176536958568,-0.012974951853748078,-0.5480757338284553,-0.883652662421879,-0.6799392576816219,-0.30096306125863287,-0.9747056893431343,-0.21788776927881218,-0.08212915892464692
-1.667285784305828,-0.6087353098520708,-0.8400416134366488,-0.7067472268586472,-0.6087353098520708,-0.8531400118315721,-0.737122618449494,-0.5862041072596986,-0.8227867147542406,-0.4161712500396298,-0.37619124545924104,-0.3241370009810356,-0.4161712500396298,-0.37368512886805333,-0.3263735299766705,-0.41988830831783114,-0.3903024383746012,-1.3241065296799153,-0.01286493966015082,-0.7204007292685132,-1.2530573798958007,-1.0895764823542808,-0.5042791907384634,-0.9838901472884237,-0.5072565317308466,-0.13889696792067768,-1.2672512451572688,0.0007693888946510754,-0.5071205667088363,-0.8420481527558067,-0.9494333306578745,-0.4804767613736987,-0.955325947917716,-0.4430998272022415,-0.08214091127166719
-1.6635268486900687,-0.5644309041881945,-0.5751144027735506,-0.5458136526971398,-0.5644309041881945,-0.5169097379508253,-0.5015176933015228,-0.5439384825338642,-0.5695072042925522,-0.3954180124250948,-0.2880291551230691,-0.27941345030385933,-0.3954180124250948,-0.26710493238698324,-0.26255497342516093,-0.3987573461179395,-0.30167615303629397,-0.8607808188752669,0.2577899812543405,-0.5837090968591683,-0.7977338424459469,-0.41824272967705056,-0.3582270712587667,-0.7332076053087389,-0.740817474762044,-0.23843536498168685,-0.6487952423145011,0.06790121820958041,-0.48940528062370053,-0.5462830438415238,-0.4116178640261927,-0.3688903705092815,-0.7149047139507461,-1.009529736331897,-0.08216239607361689
-1.6597679130743095,0.6196019439110411,0.6198843658314012,0.9105404285727189,0.6196019439110411,0.9997134969729412,1.6305681445621156,0.9397473131763228,1.798487624749874,0.33039781886127023,0.35682049106666597,0.529986080074351,0.33039781886127023,0.5124614518670921,0.8924228608496977,0.7922377504533947,1.9155141291960454,1.0272740661295106,-0.5075626894978239,-0.49382690365802606,1.3244760566934008,-0.32945744233564506,-0.407698358887691,0.7224115484787064,-0.6653347037727757,-0.1802149519332988,1.5107479651134263,-0.05774029866785924,-0.49587070061719724,1.3709623083359044,-0.6858787563671147,-0.4808390952351081,0.3201361921811935,-0.4663895815801444,-0.08213440831331809
