Unnamed: 0,Grouping_based_mean_of_peak_enhancement_slope_3D_tumor_Group_1,Grouping_based_mean_of_peak_enhancement_slope_3D_tumor_Group_2,Grouping_based_mean_of_peak_enhancement_slope_3D_tumor_Group_3,Grouping_based_mean_of_washin_slope_3D_tumor_Group_1,Grouping_based_mean_of_washin_slope_3D_tumor_Group_2,Grouping_based_mean_of_washin_slope_3D_tumor_Group_3,Grouping_based_mean_of_washout_slope_3D_tumor_Group_1,Grouping_based_mean_of_washout_slope_3D_tumor_Group_2,Grouping_based_proportion_of_tumor_voxels_3D_tumor_Group_1,Grouping_based_proportion_of_tumor_voxels_3D_tumor_Group_2,Grouping_based_proportion_of_tumor_voxels_3D_tumor_Group_3,Grouping_based_mean_of_peak_enhancement_slope_2D_tumorSlice_Group_1,Grouping_based_mean_of_peak_enhancement_slope_2D_tumorSlice_Group_2,Grouping_based_mean_of_peak_enhancement_slope_2D_tumorSlice_Group_3,Grouping_based_mean_of_washin_slope_2D_tumorSlice_Group_1,Grouping_based_mean_of_washin_slope_2D_tumorSlice_Group_2,Grouping_based_mean_of_washin_slope_2D_tumorSlice_Group_3,Grouping_based_mean_of_washout_slope_2D_tumorSlice_Group_1,Grouping_based_mean_of_washout_slope_2D_tumorSlice_Group_2,Grouping_based_proportion_of_tumor_voxels_2D_tumorSlice_Group_1,Grouping_based_proportion_of_tumor_voxels_2D_tumorSlice_Group_2,Grouping_based_proportion_of_tumor_voxels_2D_tumorSlice_Group_3,SER_Total_tumor_vol_cu_mm,SER_Partial_tumor_vol_cu_mm,SER_Washout_tumor_vol_cu_mm,Peak_SER_tumor,Peak_PE_tumor,SER_map_mean_tumor,PE_map_mean_tumor,WashinRate_map_mean_tumor
-1.6906700046267158,-0.1370183226401597,-0.18676755681582952,-0.326886074732809,-0.1370183226401597,-0.024832774977187406,-0.14719353489321607,-0.07005274042095168,-0.3513047147103412,0.6413994610348557,-0.8971434428390707,0.06755681514378387,-0.1638625367508294,-0.22329421379871953,-0.16075996861313038,-0.1638625367508294,-0.10985690138238162,-0.0737224743847349,-0.11745093071328856,-0.39214580941565347,0.6487731745548521,-0.4373417247937085,-0.2815556132108098,4.14275966105984,5.005380760826148,3.9530496545086566,2.731835116526646,1.252069803229955,0.3160762572699813,-0.11872477440401716,0.5104534485347291
-1.6869092114558684,-0.22014642743905882,-0.07630156059360618,0.04167426966153905,-0.22014642743905882,0.09436124587426876,0.3067863804218022,1.159539165458627,0.6343030122500003,-0.9088660086153487,0.5014053907718693,0.4816482062576323,-0.2828490140694677,-0.0683469936855008,-0.03981178147377653,-0.2828490140694677,0.08054960990822996,0.08298281589731515,1.0933180073626285,0.7136695523220049,-0.8585722921034611,0.2762358809328649,0.606148995553729,0.5420747021479252,0.21462518344788142,0.45344375814711424,1.6668495486861867,-0.0786165329468367,-0.25516827865565966,-0.31465740842400153,0.3312825477250253
-1.6831484182850207,-0.16227126125238794,1.930481679554399,0.21108942833591074,-0.16227126125238794,2.259702360341383,0.5154661273285366,0.014306339326753539,0.44158397304219893,0.8227397258722244,0.18953564282429927,-0.9185662828206727,-0.25367645164488917,0.8452744698062451,0.44106770095124365,-0.25367645164488917,1.2032511038528912,0.7060294333490574,0.2925090645588519,-0.25252951444821814,0.8816029709958231,0.12987626775220623,-0.9416328478306883,-0.3994848804422348,-0.40995431234964586,-0.3767637763629036,-0.4928219919594185,-0.10449950389561596,-0.3116706449188469,0.6465654798679085,-0.7463470789836525
-1.6793876251141733,0.4023618980295442,-0.16150690107039448,-0.2732820904640625,0.4023618980295442,0.002423749479313714,-0.0811659966379557,-0.050504195962803054,-0.4286983441799154,-0.15743961909334908,0.44692657033911803,-0.1866127321715912,0.482389324462912,-0.14539026129119803,-0.1460936841101566,0.482389324462912,-0.01412482047206562,-0.054720251823519445,0.32401445807742063,-0.5080795272267395,0.0116363700325981,0.3379726208938947,-0.27200820657403735,-0.28668836802463676,-0.2870935805760467,-0.35154091958814215,-0.58399014640373,-0.3236722525828676,-0.02182763817658714,0.11405862158631287,-0.7177272871217618
-1.6756268319433256,0.5095200414809641,0.5341998227852606,0.5000319437317383,0.5095200414809641,0.4261750201965461,0.262518369095162,-0.009821133686133328,-0.1837500839378603,2.37430471550692,-1.0176088663206688,-1.4774343515879778,0.4293168570382548,0.26343523125698864,0.16197877103168765,0.4293168570382548,0.21372648020542995,0.05668071649503898,-0.043611460910981524,-0.2565763588202444,2.004829692581898,-0.7847439180014665,-1.3075493939747995,1.2078214120096211,2.3658656994514686,3.213409093445175,-0.2820386951128859,-0.14172367978226996,0.9267438229772006,0.9473675593074574,1.5325973191269198
-1.6681052456016308,-1.0705338665746356,-0.2927829859172887,-0.49295009851012356,-1.0705338665746356,-0.13922458511823765,-0.3517454694622679,-0.6514713721460043,-0.2424208854041096,-1.027499657469809,-1.1997977413089917,1.8694788875079913,-1.0394281745149814,-0.3970892440610602,-0.33408348830196327,-1.0394281745149814,-0.32342449793375566,-0.29828733234536775,-0.6425540310524037,-0.28943365378651115,-1.010652804662885,-1.5017366189826795,2.123821153173131,-0.2934408602331776,-0.3761192697805958,-0.3555672164702168,-0.455087557332198,-0.3711770186142874,-0.9940374591048157,-0.8341887457260568,-0.8456709579819387
-1.664344452430783,-0.5023175037179018,0.04932466806365626,-0.499171443790019,-0.5023175037179018,0.2299133237095192,-0.3594087079149972,-0.3085429598994547,1.251662949294794,0.10530670544453002,0.07980301303590177,-0.15922871966549965,-0.5632651899579934,-0.07638763051755712,-0.31013296157044584,-0.5632651899579934,0.07066889306396103,-0.26725607563421067,-0.3707695495412717,1.3836428043735554,0.005287940595341392,0.2067340317168082,-0.16463795291769784,0.1108303825140364,0.27259083990000027,0.2034295566043696,-0.2749224080605203,0.4615986697026527,0.4068317481670103,-0.2840177918916063,-0.7143967988984433
-1.6605836592599357,-0.34775978872231955,-0.41611776139944034,-0.3030973358354151,-0.34775978872231955,-0.27230415985864576,-0.11789138713276019,-0.22082851817787794,0.4352649078764139,0.9904709897034052,-0.8463605107084737,-0.29994754644759436,-0.4643698469714345,-0.36761667692598904,-0.24924946614536134,-0.4643698469714345,-0.2872072061174449,-0.18837299313723185,-0.3343062423962012,0.2284517016413279,1.0627647436706418,-0.6852181929910174,-0.48530379031691856,-0.3710481500453901,-0.36065829936080723,-0.315836802236616,-0.4806308489825632,-0.2642841994143714,0.6215961865005875,-0.2251297327086355,0.3914160534133056
-1.656822866089088,1.2184213907867034,3.3686870991991733,1.3610591385321726,1.2184213907867034,3.8115417737384245,1.9319591374695233,1.6049685433991732,2.1951075938011226,-0.47941652638044496,-0.2614953429895001,0.6485417072674768,1.2446691085351445,1.0344176556840974,0.844363241221839,1.2446691085351445,1.4356792437774255,1.228555204113553,2.798508452750149,1.8079948208725085,-0.17966297034345582,0.09721171806724456,0.09642046548132076,-0.2722356654260687,-0.3148897207096704,-0.29864816128334964,0.5074019452100101,5.61191442522004,-0.522488030104263,2.185801232578001,0.6422237495658754
-1.6530620729182406,-0.03475965285550157,0.21716104365973196,0.04284435329594114,-0.03475965285550157,0.07384466956780186,-0.1598425551319022,-0.14715594409759522,-0.2589142933112877,1.2791547047891303,-0.10708008777875287,-1.1268266943775274,-0.0663043127753911,-0.004923702706324926,-0.07861735496801989,-0.0663043127753911,-0.11849787946753088,-0.17711372882029644,-0.18060564529616832,-0.33158331558756443,1.3827730524614399,-0.2074615816920759,-1.159520338069908,-0.24144865089967776,-0.18480820144724025,-0.04936845819561835,-0.4536201084541492,-0.27396164795656147,0.4628120605844982,0.20040237442397507,-0.8185435521923081
