,feature,importance_mean,importance_std
76,Ratio_Tissue_vol_enhancing_more_than_90percent_from_T1_to_Tissue_Vol,0.0,0.0
257,Cluster_Prominence_tissue_PostCon,0.0,0.0
247,difference_entropy_tissue_T1,0.0,0.0
433,WashinRate_map_sum_average_tissue_T1,0.0,0.0
51,Time_to_Peak_from_char_curv,0.0,0.0
525,WashinRate_map_mean_tissue_PostCon,0.0,0.0
420,WashinRate_map_Autocorrelation_tissue_T1,0.0,0.0
104,Peak_location_of_enhancement_variance_dynamics_Tumor,0.0,0.0
56,Ratio_Tissue_vol_enhancing_more_than_0percent_from_T1_to_Breast_Vol,0.0,0.0
210,Mean_norm_DHOG_max_timepoint_binsize_4_without_filling_Tumor,0.0,0.001374234560534162
209,Mean_norm_DHOG_max_timepoint_binsize_2_without_filling_Tumor,0.0,0.0012722939779446262
373,SER_map_Cluster_Shade_tissue_T1,0.0,0.000899647699467453
30,Cluster_Shade_Tumor,0.0,0.001374234560534162
449,Peak_SER_tissue_PostCon,0.0,0.0
450,Peak_PE_tissue_PostCon,0.0,0.0
375,SER_map_Energy_tissue_T1,0.0,0.0
453,SER_map_Correlation1_tissue_PostCon,0.0,0.0
454,SER_map_Correlation2_tissue_PostCon,0.0,0.0
359,WashinRate_map_mean_tumor,0.0,0.0
358,WashinRate_map_inverse_difference_moment_normalized_tumor,0.0,0.0011614401858304202
407,PE_map_sum_average_tissue_T1,0.0,0.0
35,Homogeneity2_Tumor,0.0,0.0
73,Ratio_Tissue_vol_enhancing_more_than_60percent_from_T1_to_Tissue_Vol,0.0,0.0
336,PE_map_kurtosis_tumor,0.0,0.0
8,"F1_DT_POSTCON (T11=0.2,T12=0.8)",0.0,0.0
33,Entropy_Tumor,0.0,0.0007345592706546698
112,Grouping_based_variance_of_peak_enhancement_slope_3D_tumor_Group_3,-0.00011614401858304202,0.0008130081300812941
383,SER_map_sum_entropy_tissue_T1,-0.00011614401858304202,0.0006254546814325738
136,Grouping_based_variance_of_washin_slope_2D_tumorSlice_Group_2,-0.00011614401858304202,0.0006254546814325738
323,PE_map_Sum_of_Squares_variance_tumor,-0.00011614401858304202,0.0006254546814325737
408,PE_map_sum_variance__tissue_T1,-0.00011614401858304202,0.0006254546814325737
186,EnhancementClusterDiscontinuity_Tumor,-0.00011614401858304202,0.0006254546814325737
349,WashinRate_map_Sum_of_Squares_variance_tumor,-0.00011614401858304202,0.00034843205574912605
192,1st_DFT_CoeffMap_Momment_Invariant_6_3D_tumor,-0.00011614401858304202,0.00034843205574912605
137,Grouping_based_variance_of_washin_slope_2D_tumorSlice_Group_3,-0.00011614401858304202,0.0006254546814325738
128,Grouping_based_mean_of_peak_enhancement_slope_2D_tumorSlice_Group_3,-0.00011614401858304202,0.0008130081300812941
199,1st_DFT_CoeffMap_Momment_Invariant_2_2D_tumorSlice,-0.00011614401858304202,0.0009647646762970972
341,WashinRate_map_Cluster_Prominence_tumor,-0.00011614401858304202,0.00109570047991365
4,"F1_DT_POSTCON (T11=0.05,T12=0.8)",-0.00023228803716608405,0.0006968641114982522
446,SER_Total_tissue_vol_cu_mm_PostCon,-0.00023228803716608405,0.00046457607433216815
131,Grouping_based_variance_of_peak_enhancement_slope_2D_tumorSlice_Group_3,-0.00023228803716608405,0.0008691422501216981
369,SER_map_Contrast_tissue_T1,-0.00023228803716608405,0.0010125200798003803
155,Grouping_based_variance_of_washin_slope_3D_tissue_T1_Group_2,-0.00023228803716608405,0.00046457607433216815
158,Grouping_based_mean_of_washout_slope_3D_tissue_T1_Group_2,-0.00034843205574912605,0.0007436845804219275
521,WashinRate_map_information_measure_correlation2_tissue_PostCon,-0.0004645760743321681,0.0010644775133462957
282,SER_Washout_tumor_vol_cu_mm,-0.0004645760743321681,0.0013937282229965042
281,SER_Partial_tumor_vol_cu_mm,-0.0005807200929152101,0.001960736703383739
280,SER_Total_tumor_vol_cu_mm,-0.0006968641114982521,0.0020905923344947566
519,WashinRate_map_difference_entropy_tissue_PostCon,-0.0006968641114982521,0.0005689871644095605
18,TumorMajorAxisLength_mm,-0.0008130081300812941,0.0009071137834967004
290,SER_map_Cluster_Shade_tumor,-0.0009291521486643362,0.0013544603704634733
21,BEDR2_Tumor,-0.0013937282229965042,0.0008691422501216981
